baseline,language,taskset,execution,platform,seq_rand,nrow,time
KryoJava,Java,false,CPU,Single,Sequential,5000000,129259
KryoJava,Java,true,CPU,Single,Sequential,5000000,130078
KryoJava,Java,false,CPU,Parallel,Sequential,5000000,34135
KryoJava,Java,false,Total,Single,Sequential,5000000,156860
KryoJava,Java,true,Total,Single,Sequential,5000000,146368
KryoJava,Java,false,Total,Parallel,Sequential,5000000,34938
ByteBufferJava,Java,false,CPU,Single,Sequential,5000000,113297
ByteBufferJava,Java,true,CPU,Single,Sequential,5000000,109212
ByteBufferJava,Java,false,CPU,Parallel,Sequential,5000000,32341
ByteBufferJava,Java,false,Total,Single,Sequential,5000000,129187
ByteBufferJava,Java,true,Total,Single,Sequential,5000000,126536
ByteBufferJava,Java,false,Total,Parallel,Sequential,5000000,34233
JsonJava,Java,false,CPU,Single,Sequential,5000000,555567
JsonJava,Java,true,CPU,Single,Sequential,5000000,547281
JsonJava,Java,false,CPU,Parallel,Sequential,5000000,237883
JsonJava,Java,false,Total,Single,Sequential,5000000,589488
JsonJava,Java,true,Total,Single,Sequential,5000000,564837
JsonJava,Java,false,Total,Parallel,Sequential,5000000,289913
FlatBuffersJava,Java,false,CPU,Single,Sequential,5000000,141453
FlatBuffersJava,Java,true,CPU,Single,Sequential,5000000,133843
FlatBuffersJava,Java,false,CPU,Parallel,Sequential,5000000,33743
FlatBuffersJava,Java,false,Total,Single,Sequential,5000000,155938
FlatBuffersJava,Java,true,Total,Single,Sequential,5000000,173726
FlatBuffersJava,Java,false,Total,Parallel,Sequential,5000000,36012
HandcodedCPP,CPP,false,CPU,Single,Sequential,5000000,51420
HandcodedCPP,CPP,true,CPU,Single,Sequential,5000000,48965
HandcodedCPP,CPP,false,CPU,Parallel,Sequential,5000000,23084
HandcodedCPP,CPP,false,Total,Single,Sequential,5000000,71135
HandcodedCPP,CPP,true,Total,Single,Sequential,5000000,71894
HandcodedCPP,CPP,false,Total,Parallel,Sequential,5000000,22873
inPlaceCPP,CPP,false,CPU,Single,Sequential,5000000,54299
inPlaceCPP,CPP,true,CPU,Single,Sequential,5000000,49203
inPlaceCPP,CPP,false,CPU,Parallel,Sequential,5000000,23127
inPlaceCPP,CPP,false,Total,Single,Sequential,5000000,78383
inPlaceCPP,CPP,true,Total,Single,Sequential,5000000,84191
inPlaceCPP,CPP,false,Total,Parallel,Sequential,5000000,23937
BoostCPP,CPP,false,CPU,Single,Sequential,5000000,162570
BoostCPP,CPP,true,CPU,Single,Sequential,5000000,158577
BoostCPP,CPP,false,CPU,Parallel,Sequential,5000000,23529
BoostCPP,CPP,false,Total,Single,Sequential,5000000,172870
BoostCPP,CPP,true,Total,Single,Sequential,5000000,170247
BoostCPP,CPP,false,Total,Parallel,Sequential,5000000,23780
ProtoBufCPP,CPP,false,CPU,Single,Sequential,5000000,73005
ProtoBufCPP,CPP,true,CPU,Single,Sequential,5000000,71410
ProtoBufCPP,CPP,false,CPU,Parallel,Sequential,5000000,23219
ProtoBufCPP,CPP,false,Total,Single,Sequential,5000000,90725
ProtoBufCPP,CPP,true,Total,Single,Sequential,5000000,91316
ProtoBufCPP,CPP,false,Total,Parallel,Sequential,5000000,23382
BsonCPP,CPP,false,CPU,Single,Sequential,5000000,882559
BsonCPP,CPP,true,CPU,Single,Sequential,5000000,879952
BsonCPP,CPP,false,CPU,Parallel,Sequential,5000000,47918
BsonCPP,CPP,false,Total,Single,Sequential,5000000,910826
BsonCPP,CPP,true,Total,Single,Sequential,5000000,896822
BsonCPP,CPP,false,Total,Parallel,Sequential,5000000,48191
FlatBufCPP,CPP,false,CPU,Single,Sequential,5000000,70487
FlatBufCPP,CPP,true,CPU,Single,Sequential,5000000,70249
FlatBufCPP,CPP,false,CPU,Parallel,Sequential,5000000,23400
FlatBufCPP,CPP,false,Total,Single,Sequential,5000000,98746
FlatBufCPP,CPP,true,Total,Single,Sequential,5000000,98530
FlatBufCPP,CPP,false,Total,Parallel,Sequential,5000000,24068
JsonRust,Rust,false,CPU,Single,Sequential,5000000,106133
