language,platform,taskset,nrow,time
Java,Single,false,6000000,65751
Java,Parallel,false,6000000,22804
Java,Single,true,5000000,52821
Java,Single,false,5000000,53292
Java,Parallel,false,5000000,21572
Java,Single,true,4000000,42576
Java,Single,false,4000000,45062
Java,Parallel,false,4000000,21083
Java,Single,true,3000000,33534
Java,Single,false,3000000,35219
Java,Parallel,false,3000000,19786
Java,Single,true,2000000,24206
Java,Single,false,2000000,24377
Java,Parallel,false,2000000,19037
Java,Single,true,1000000,14617
Java,Single,false,1000000,15318
Java,Parallel,false,1000000,18507
Java,Single,true,10000000,100394
Java,Single,false,10000000,106772
Java,Parallel,false,10000000,25350
Java,Single,true,9000000,118337
Java,Single,false,9000000,96946
Java,Parallel,false,9000000,25970
Java,Single,true,8000000,105318
Java,Single,false,8000000,86117
Java,Parallel,false,8000000,24185
Java,Single,true,7000000,73566
Java,Single,false,7000000,75754
Java,Parallel,false,7000000,22774
Java,Single,true,6000000,64124
Java,Single,false,6000000,63490
Java,Parallel,false,6000000,22484
Java,Single,true,5000000,54048
Java,Single,false,5000000,55630
Java,Parallel,false,5000000,21757
Java,Single,true,4000000,43314
Java,Single,false,4000000,45521
Java,Parallel,false,4000000,22004
Java,Single,true,3000000,33173
Java,Single,false,3000000,35219
Java,Parallel,false,3000000,19443
Java,Single,true,2000000,24035
Java,Single,false,2000000,25152
Java,Parallel,false,2000000,18663
Java,Single,true,1000000,14883
Java,Single,false,1000000,14956
Java,Parallel,false,1000000,17654
Java,Single,true,10000000,96866
Java,Single,false,10000000,109749
Java,Parallel,false,10000000,27284
Java,Single,true,9000000,119735
Java,Single,false,9000000,94965
Java,Parallel,false,9000000,25560
Java,Single,true,8000000,106308
Java,Single,false,8000000,86849
Java,Parallel,false,8000000,25251
Java,Single,true,7000000,96258
Java,Single,false,7000000,76800
Java,Parallel,false,7000000,23383
Java,Single,true,6000000,62341
Java,Single,false,6000000,66146
Java,Parallel,false,6000000,22961
Java,Single,true,5000000,53108
Java,Single,false,5000000,56120
Java,Parallel,false,5000000,22550
Java,Single,true,4000000,44258
Java,Single,false,4000000,45402
Java,Parallel,false,4000000,21794
Java,Single,true,3000000,33773
Java,Single,false,3000000,35755
Java,Parallel,false,3000000,20291
Java,Single,true,2000000,24557
Java,Single,false,2000000,25846
Java,Parallel,false,2000000,18838
Java,Single,true,1000000,14708
Java,Single,false,1000000,15377
Java,Parallel,false,1000000,23098
Java,Single,true,10000000,99296
Java,Single,false,10000000,106054
Java,Parallel,false,10000000,26009
Java,Single,true,9000000,92418
Java,Single,false,9000000,96336
Java,Parallel,false,9000000,26839
Java,Single,true,8000000,82240
Java,Single,false,8000000,87061
Java,Parallel,false,8000000,26137
Java,Single,true,7000000,70870
Java,Single,false,7000000,76474
Java,Parallel,false,7000000,22989
Java,Single,true,6000000,61130
Java,Single,false,6000000,65492
Java,Parallel,false,6000000,23099
Java,Single,true,5000000,54096
Java,Single,false,5000000,55581
Java,Parallel,false,5000000,23163
Java,Single,true,4000000,44057
Java,Single,false,4000000,45465
Java,Parallel,false,4000000,19848
Java,Single,true,3000000,34278
Java,Single,false,3000000,35332
Java,Parallel,false,3000000,21028
Java,Single,true,2000000,25119
Java,Single,false,2000000,25224
Java,Parallel,false,2000000,19274
Java,Single,true,1000000,14796
Java,Single,false,1000000,15303
Java,Parallel,false,1000000,17829
