baseline,language,taskset,execution,platform,seq_rand,nrow,time
Json+GzipJava,Java,false,Total,Parallel,Sequential,9000000,89963
Json+GzipJava,Java,false,Total,Single,Random,9000000,1902974
Json+GzipJava,Java,true,Total,Single,Random,9000000,2083539
Json+GzipJava,Java,false,Total,Parallel,Random,9000000,226221
Json+GzipJava,Java,false,IO,Single,Sequential,8000000,7085
Json+GzipJava,Java,true,IO,Single,Sequential,8000000,6498
Json+GzipJava,Java,false,IO,Parallel,Sequential,8000000,16857
Json+GzipJava,Java,false,IO,Single,Random,8000000,944474
Json+GzipJava,Java,true,IO,Single,Random,8000000,936941
Json+GzipJava,Java,false,IO,Parallel,Random,8000000,122120
Json+GzipJava,Java,false,Total,Single,Sequential,8000000,640655
Json+GzipJava,Java,true,Total,Single,Sequential,8000000,796064
Json+GzipJava,Java,false,Total,Parallel,Sequential,8000000,87258
Json+GzipJava,Java,false,Total,Single,Random,8000000,1711112
Json+GzipJava,Java,true,Total,Single,Random,8000000,1849336
Json+GzipJava,Java,false,Total,Parallel,Random,8000000,199760
Json+GzipJava,Java,false,IO,Single,Sequential,7000000,6273
Json+GzipJava,Java,true,IO,Single,Sequential,7000000,6185
Json+GzipJava,Java,false,IO,Parallel,Sequential,7000000,16784
Json+GzipJava,Java,false,IO,Single,Random,7000000,831512
Json+GzipJava,Java,true,IO,Single,Random,7000000,820545
Json+GzipJava,Java,false,IO,Parallel,Random,7000000,111721
Json+GzipJava,Java,false,Total,Single,Sequential,7000000,551810
Json+GzipJava,Java,true,Total,Single,Sequential,7000000,707561
Json+GzipJava,Java,false,Total,Parallel,Sequential,7000000,82690
Json+GzipJava,Java,false,Total,Single,Random,7000000,1518064
Json+GzipJava,Java,true,Total,Single,Random,7000000,1610127
Json+GzipJava,Java,false,Total,Parallel,Random,7000000,157995
Json+GzipJava,Java,false,IO,Single,Sequential,6000000,5824
Json+GzipJava,Java,true,IO,Single,Sequential,6000000,5818
Json+GzipJava,Java,false,IO,Parallel,Sequential,6000000,15913
Json+GzipJava,Java,false,IO,Single,Random,6000000,715142
Json+GzipJava,Java,true,IO,Single,Random,6000000,704530
Json+GzipJava,Java,false,IO,Parallel,Random,6000000,95436
Json+GzipJava,Java,false,Total,Single,Sequential,6000000,485805
Json+GzipJava,Java,true,Total,Single,Sequential,6000000,605190
Json+GzipJava,Java,false,Total,Parallel,Sequential,6000000,62877
Json+GzipJava,Java,false,Total,Single,Random,6000000,1276623
Json+GzipJava,Java,true,Total,Single,Random,6000000,1387375
Json+GzipJava,Java,false,Total,Parallel,Random,6000000,136519
Json+GzipJava,Java,false,IO,Single,Sequential,5000000,5271
Json+GzipJava,Java,true,IO,Single,Sequential,5000000,5198
Json+GzipJava,Java,false,IO,Parallel,Sequential,5000000,16738
Json+GzipJava,Java,false,IO,Single,Random,5000000,594865
Json+GzipJava,Java,true,IO,Single,Random,5000000,588094
Json+GzipJava,Java,false,IO,Parallel,Random,5000000,83117
Json+GzipJava,Java,false,Total,Single,Sequential,5000000,407255
Json+GzipJava,Java,true,Total,Single,Sequential,5000000,492110
Json+GzipJava,Java,false,Total,Parallel,Sequential,5000000,57697
Json+GzipJava,Java,false,Total,Single,Random,5000000,1059990
Json+GzipJava,Java,true,Total,Single,Random,5000000,1156436
Json+GzipJava,Java,false,Total,Parallel,Random,5000000,117792
Json+GzipJava,Java,false,IO,Single,Sequential,4000000,4554
Json+GzipJava,Java,true,IO,Single,Sequential,4000000,4568
Json+GzipJava,Java,false,IO,Parallel,Sequential,4000000,16823
