baseline,language,taskset,execution,platform,seq_rand,nrow,time
inPlaceCPP,CPP,false,IO,Parallel,Sequential,1000000,8991
inPlaceCPP,CPP,false,Total,Single,Sequential,1000000,9057
inPlaceCPP,CPP,true,Total,Single,Sequential,1000000,9075
inPlaceCPP,CPP,false,Total,Parallel,Sequential,1000000,34885
BoostCPP,CPP,false,IO,Single,Sequential,5000000,24543
BoostCPP,CPP,true,IO,Single,Sequential,5000000,24414
BoostCPP,CPP,false,IO,Parallel,Sequential,5000000,23582
BoostCPP,CPP,false,Total,Single,Sequential,5000000,186630
BoostCPP,CPP,true,Total,Single,Sequential,5000000,181812
BoostCPP,CPP,false,Total,Parallel,Sequential,5000000,46967
BoostCPP,CPP,false,IO,Single,Sequential,4000000,20226
BoostCPP,CPP,true,IO,Single,Sequential,4000000,20293
BoostCPP,CPP,false,IO,Parallel,Sequential,4000000,19413
BoostCPP,CPP,false,Total,Single,Sequential,4000000,155698
BoostCPP,CPP,true,Total,Single,Sequential,4000000,151478
BoostCPP,CPP,false,Total,Parallel,Sequential,4000000,42691
BoostCPP,CPP,false,IO,Single,Sequential,3000000,15739
BoostCPP,CPP,true,IO,Single,Sequential,3000000,15774
BoostCPP,CPP,false,IO,Parallel,Sequential,3000000,15218
BoostCPP,CPP,false,Total,Single,Sequential,3000000,110805
BoostCPP,CPP,true,Total,Single,Sequential,3000000,109887
BoostCPP,CPP,false,Total,Parallel,Sequential,3000000,39468
BoostCPP,CPP,false,IO,Single,Sequential,2000000,11234
BoostCPP,CPP,true,IO,Single,Sequential,2000000,11260
BoostCPP,CPP,false,IO,Parallel,Sequential,2000000,11032
BoostCPP,CPP,false,Total,Single,Sequential,2000000,75942
BoostCPP,CPP,true,Total,Single,Sequential,2000000,76783
BoostCPP,CPP,false,Total,Parallel,Sequential,2000000,37030
BoostCPP,CPP,false,IO,Single,Sequential,1000000,6547
BoostCPP,CPP,true,IO,Single,Sequential,1000000,6614
BoostCPP,CPP,false,IO,Parallel,Sequential,1000000,6871
BoostCPP,CPP,false,Total,Single,Sequential,1000000,38934
BoostCPP,CPP,true,Total,Single,Sequential,1000000,37983
BoostCPP,CPP,false,Total,Parallel,Sequential,1000000,34615
ProtoBufCPP,CPP,false,IO,Single,Sequential,5000000,21901
ProtoBufCPP,CPP,true,IO,Single,Sequential,5000000,21933
ProtoBufCPP,CPP,false,IO,Parallel,Sequential,5000000,21303
ProtoBufCPP,CPP,false,Total,Single,Sequential,5000000,69057
ProtoBufCPP,CPP,true,Total,Single,Sequential,5000000,68464
ProtoBufCPP,CPP,false,Total,Parallel,Sequential,5000000,37183
ProtoBufCPP,CPP,false,IO,Single,Sequential,4000000,17894
ProtoBufCPP,CPP,true,IO,Single,Sequential,4000000,17976
ProtoBufCPP,CPP,false,IO,Parallel,Sequential,4000000,17695
ProtoBufCPP,CPP,false,Total,Single,Sequential,4000000,55443
ProtoBufCPP,CPP,true,Total,Single,Sequential,4000000,55165
ProtoBufCPP,CPP,false,Total,Parallel,Sequential,4000000,36716
ProtoBufCPP,CPP,false,IO,Single,Sequential,3000000,13849
ProtoBufCPP,CPP,true,IO,Single,Sequential,3000000,13879
ProtoBufCPP,CPP,false,IO,Parallel,Sequential,3000000,13966
ProtoBufCPP,CPP,false,Total,Single,Sequential,3000000,42497
ProtoBufCPP,CPP,true,Total,Single,Sequential,3000000,42158
ProtoBufCPP,CPP,false,Total,Parallel,Sequential,3000000,34216
ProtoBufCPP,CPP,false,IO,Single,Sequential,2000000,9992
ProtoBufCPP,CPP,true,IO,Single,Sequential,2000000,9993
ProtoBufCPP,CPP,false,IO,Parallel,Sequential,2000000,10162
ProtoBufCPP,CPP,false,Total,Single,Sequential,2000000,28615
ProtoBufCPP,CPP,true,Total,Single,Sequential,2000000,28727
ProtoBufCPP,CPP,false,Total,Parallel,Sequential,2000000,34261
ProtoBufCPP,CPP,false,IO,Single,Sequential,1000000,6184
ProtoBufCPP,CPP,true,IO,Single,Sequential,1000000,6200
ProtoBufCPP,CPP,false,IO,Parallel,Sequential,1000000,6245
ProtoBufCPP,CPP,false,Total,Single,Sequential,1000000,15646
ProtoBufCPP,CPP,true,Total,Single,Sequential,1000000,15664
ProtoBufCPP,CPP,false,Total,Parallel,Sequential,1000000,31564
BsonCPP,CPP,false,IO,Single,Sequential,5000000,49915
BsonCPP,CPP,true,IO,Single,Sequential,5000000,49849
BsonCPP,CPP,false,IO,Parallel,Sequential,5000000,47888
BsonCPP,CPP,false,Total,Single,Sequential,5000000,883729
BsonCPP,CPP,true,Total,Single,Sequential,5000000,871930
BsonCPP,CPP,false,Total,Parallel,Sequential,5000000,84598
BsonCPP,CPP,false,IO,Single,Sequential,4000000,40347
BsonCPP,CPP,true,IO,Single,Sequential,4000000,40357
BsonCPP,CPP,false,IO,Parallel,Sequential,4000000,39045
BsonCPP,CPP,false,Total,Single,Sequential,4000000,713331
BsonCPP,CPP,true,Total,Single,Sequential,4000000,693028
BsonCPP,CPP,false,Total,Parallel,Sequential,4000000,77353
BsonCPP,CPP,false,IO,Single,Sequential,3000000,30913
BsonCPP,CPP,true,IO,Single,Sequential,3000000,30923
BsonCPP,CPP,false,IO,Parallel,Sequential,3000000,30098
BsonCPP,CPP,false,Total,Single,Sequential,3000000,534845
BsonCPP,CPP,true,Total,Single,Sequential,3000000,524824
BsonCPP,CPP,false,Total,Parallel,Sequential,3000000,65363
BsonCPP,CPP,false,IO,Single,Sequential,2000000,21315
BsonCPP,CPP,true,IO,Single,Sequential,2000000,21493
BsonCPP,CPP,false,IO,Parallel,Sequential,2000000,21179
BsonCPP,CPP,false,Total,Single,Sequential,2000000,356769
BsonCPP,CPP,true,Total,Single,Sequential,2000000,358301
BsonCPP,CPP,false,Total,Parallel,Sequential,2000000,58442
BsonCPP,CPP,false,IO,Single,Sequential,1000000,11763
BsonCPP,CPP,true,IO,Single,Sequential,1000000,11830
BsonCPP,CPP,false,IO,Parallel,Sequential,1000000,12062
BsonCPP,CPP,false,Total,Single,Sequential,1000000,179764
BsonCPP,CPP,true,Total,Single,Sequential,1000000,185675
BsonCPP,CPP,false,Total,Parallel,Sequential,1000000,47247
FlatBufCPP,CPP,false,IO,Single,Sequential,5000000,30697
FlatBufCPP,CPP,true,IO,Single,Sequential,5000000,30765
